 16
 1.00E+02 4.885E+08 2.509E+08 2.056E+08 3.341E+08 8.048E+07 1.420E+08 4.080E+04
 1.25E+02 4.288E+08 2.073E+08 1.693E+08 3.091E+08 6.712E+07 1.208E+08 4.944E+04
 1.50E+02 3.882E+08 1.744E+08 1.464E+08 2.892E+08 5.742E+07 1.051E+08 5.782E+04
 1.75E+02 3.579E+08 1.491E+08 1.301E+08 2.726E+08 5.006E+07 9.294E+07 6.598E+04
 2.00E+02 3.340E+08 1.292E+08 1.175E+08 2.585E+08 4.427E+07 8.319E+07 7.393E+04
 2.50E+02 2.974E+08 1.002E+08 9.877E+07 2.355E+08 3.575E+07 6.853E+07 8.923E+04
 3.00E+02 2.701E+08 8.058E+07 8.506E+07 2.174E+08 2.981E+07 5.801E+07 1.037E+05
 3.50E+02 2.485E+08 6.651E+07 7.446E+07 2.026E+08 2.543E+07 5.011E+07 1.175E+05
 4.00E+02 2.308E+08 5.606E+07 6.600E+07 1.901E+08 2.209E+07 4.397E+07 1.305E+05
 4.50E+02 2.159E+08 4.806E+07 5.909E+07 1.794E+08 1.945E+07 3.906E+07 1.427E+05
 5.00E+02 2.032E+08 4.177E+07 5.334E+07 1.701E+08 1.733E+07 3.505E+07 1.542E+05
 6.00E+02 1.824E+08 3.260E+07 4.433E+07 1.547E+08 1.413E+07 2.892E+07 1.752E+05
 7.00E+02 1.661E+08 2.631E+07 3.764E+07 1.422E+08 1.184E+07 2.446E+07 1.935E+05
 8.00E+02 1.528E+08 2.178E+07 3.249E+07 1.319E+08 1.013E+07 2.109E+07 2.095E+05
 9.00E+02 1.418E+08 1.840E+07 2.842E+07 1.233E+08 8.808E+06 1.846E+07 2.233E+05
 1.00E+03 1.325E+08 1.579E+07 2.513E+07 1.158E+08 7.759E+06 1.636E+07 2.351E+05
 1.25E+03 1.143E+08 1.136E+07 1.919E+07 1.010E+08 5.901E+06 1.258E+07 2.570E+05
 1.50E+03 1.010E+08 8.640E+06 1.524E+07 8.995E+07 4.692E+06 1.010E+07 2.750E+05
 1.75E+03 9.068E+07 6.829E+06 1.246E+07 8.128E+07 3.850E+06 8.352E+06 2.901E+05
 2.00E+03 8.247E+07 5.555E+06 1.042E+07 7.429E+07 3.234E+06 7.063E+06 3.032E+05
 2.50E+03 7.008E+07 3.913E+06 7.655E+06 6.362E+07 2.401E+06 5.303E+06 3.245E+05
 3.00E+03 6.111E+07 2.925E+06 5.898E+06 5.581E+07 1.871E+06 4.170E+06 3.415E+05
 3.50E+03 5.428E+07 2.279E+06 4.704E+06 4.983E+07 1.508E+06 3.389E+06 3.554E+05
 4.00E+03 4.889E+07 1.831E+06 3.852E+06 4.507E+07 1.247E+06 2.821E+06 3.671E+05
 4.50E+03 4.452E+07 1.508E+06 3.220E+06 4.119E+07 1.051E+06 2.394E+06 3.771E+05
 5.00E+03 4.089E+07 1.265E+06 2.737E+06 3.796E+07 9.010E+05 2.063E+06 3.858E+05
 6.00E+03 3.520E+07 9.312E+05 2.056E+06 3.288E+07 6.864E+05 1.587E+06 4.001E+05
 7.00E+03 3.095E+07 7.168E+05 1.608E+06 2.905E+07 5.430E+05 1.265E+06 4.115E+05
 8.00E+03 2.764E+07 5.704E+05 1.295E+06 2.605E+07 4.417E+05 1.036E+06 4.208E+05
 9.00E+03 2.499E+07 4.658E+05 1.069E+06 2.364E+07 3.673E+05 8.669E+05 4.286E+05
 1.00E+04 2.282E+07 3.882E+05 8.982E+05 2.166E+07 3.108E+05 7.376E+05 4.352E+05
 1.25E+04 1.879E+07 2.632E+05 6.194E+05 1.795E+07 2.171E+05 5.208E+05 4.479E+05
 1.50E+04 1.601E+07 1.912E+05 4.556E+05 1.536E+07 1.611E+05 3.899E+05 4.572E+05
 1.75E+04 1.397E+07 1.458E+05 3.507E+05 1.346E+07 1.248E+05 3.042E+05 4.641E+05
 2.00E+04 1.241E+07 1.152E+05 2.793E+05 1.200E+07 9.981E+04 2.448E+05 4.696E+05
 2.50E+04 1.019E+07 7.766E+04 1.906E+05 9.897E+06 6.847E+04 1.696E+05 4.775E+05
 3.00E+04 8.679E+06 5.624E+04 1.393E+05 8.459E+06 5.017E+04 1.252E+05 4.830E+05
