 88
 1.00E+02 9.700E+08 3.689E+08 4.818E+08 1.039E+09 1.635E+08 2.883E+08 1.169E+05
 1.25E+02 9.409E+08 2.933E+08 4.335E+08 9.531E+08 1.382E+08 2.447E+08 1.544E+05
 1.50E+02 9.062E+08 2.386E+08 3.761E+08 8.862E+08 1.203E+08 2.137E+08 1.936E+05
 1.75E+02 8.673E+08 1.989E+08 3.243E+08 8.319E+08 1.070E+08 1.904E+08 2.345E+05
 2.00E+02 8.289E+08 1.714E+08 2.845E+08 7.866E+08 9.670E+07 1.721E+08 2.765E+05
 2.50E+02 7.624E+08 1.419E+08 2.364E+08 7.146E+08 8.156E+07 1.454E+08 3.634E+05
 3.00E+02 7.102E+08 1.304E+08 2.108E+08 6.593E+08 7.094E+07 1.267E+08 4.527E+05
 3.50E+02 6.674E+08 1.255E+08 1.923E+08 6.151E+08 6.301E+07 1.127E+08 5.431E+05
 4.00E+02 6.306E+08 1.223E+08 1.760E+08 5.786E+08 5.683E+07 1.018E+08 6.338E+05
 4.50E+02 5.982E+08 1.193E+08 1.609E+08 5.479E+08 5.185E+07 9.306E+07 7.239E+05
 5.00E+02 5.693E+08 1.159E+08 1.469E+08 5.215E+08 4.775E+07 8.586E+07 8.128E+05
 6.00E+02 5.201E+08 1.084E+08 1.231E+08 4.783E+08 4.134E+07 7.464E+07 9.851E+05
 7.00E+02 4.804E+08 1.004E+08 1.048E+08 4.441E+08 3.654E+07 6.626E+07 1.148E+06
 8.00E+02 4.479E+08 9.261E+07 9.096E+07 4.162E+08 3.279E+07 5.971E+07 1.300E+06
 9.00E+02 4.210E+08 8.535E+07 8.044E+07 3.929E+08 2.976E+07 5.443E+07 1.439E+06
 1.00E+03 3.984E+08 7.874E+07 7.232E+07 3.729E+08 2.726E+07 5.007E+07 1.567E+06
 1.25E+03 3.546E+08 6.499E+07 5.858E+07 3.336E+08 2.255E+07 4.184E+07 1.832E+06
 1.50E+03 3.226E+08 5.455E+07 4.997E+07 3.042E+08 1.923E+07 3.601E+07 2.132E+06
 1.75E+03 2.978E+08 4.652E+07 4.394E+07 2.812E+08 1.675E+07 3.164E+07 2.432E+06
 2.00E+03 2.777E+08 4.025E+07 3.937E+07 2.626E+08 1.482E+07 2.823E+07 2.728E+06
 2.50E+03 2.469E+08 3.120E+07 3.269E+07 2.339E+08 1.200E+07 2.320E+07 3.284E+06
 3.00E+03 2.239E+08 2.508E+07 2.790E+07 2.125E+08 1.004E+07 1.966E+07 3.785E+06
 3.50E+03 2.060E+08 2.073E+07 2.425E+07 1.959E+08 8.600E+06 1.703E+07 4.239E+06
 4.00E+03 1.916E+08 1.751E+07 2.136E+07 1.824E+08 7.491E+06 1.498E+07 4.650E+06
 4.50E+03 1.796E+08 1.504E+07 1.902E+07 1.713E+08 6.614E+06 1.335E+07 5.027E+06
 5.00E+03 1.695E+08 1.310E+07 1.709E+07 1.618E+08 5.903E+06 1.202E+07 5.372E+06
 6.00E+03 1.533E+08 1.028E+07 1.410E+07 1.465E+08 4.825E+06 9.964E+06 5.988E+06
 7.00E+03 1.407E+08 8.343E+06 1.190E+07 1.346E+08 4.048E+06 8.463E+06 6.521E+06
 8.00E+03 1.305E+08 6.946E+06 1.023E+07 1.250E+08 3.464E+06 7.319E+06 6.992E+06
 9.00E+03 1.221E+08 5.899E+06 8.921E+06 1.171E+08 3.011E+06 6.420E+06 7.414E+06
 1.00E+04 1.149E+08 5.090E+06 7.874E+06 1.103E+08 2.651E+06 5.697E+06 7.793E+06
 1.25E+04 1.011E+08 3.712E+06 6.001E+06 9.719E+07 2.010E+06 4.392E+06 8.613E+06
 1.50E+04 9.085E+07 2.859E+06 4.777E+06 8.752E+07 1.593E+06 3.526E+06 9.292E+06
 1.75E+04 8.294E+07 2.288E+06 3.924E+06 8.002E+07 1.303E+06 2.916E+06 9.875E+06
 2.00E+04 7.660E+07 1.884E+06 3.300E+06 7.399E+07 1.092E+06 2.465E+06 1.039E+07
 2.50E+04 6.698E+07 1.359E+06 2.460E+06 6.483E+07 8.085E+05 1.850E+06 1.126E+07
 3.00E+04 5.996E+07 1.038E+06 1.928E+06 5.813E+07 6.292E+05 1.456E+06 1.199E+07
 3.50E+04 5.458E+07 8.260E+05 1.565E+06 5.297E+07 5.074E+05 1.184E+06 1.262E+07
 4.00E+04 5.029E+07 6.772E+05 1.305E+06 4.886E+07 4.202E+05 9.882E+05 1.319E+07
 4.50E+04 4.678E+07 5.681E+05 1.111E+06 4.550E+07 3.552E+05 8.410E+05 1.370E+07
 5.00E+04 4.385E+07 4.853E+05 9.607E+05 4.268E+07 3.053E+05 7.270E+05 1.416E+07
 6.00E+04 3.922E+07 3.694E+05 7.466E+05 3.822E+07 2.343E+05 5.636E+05 1.500E+07
 7.00E+04 3.570E+07 2.931E+05 6.026E+05 3.484E+07 1.868E+05 4.534E+05 1.575E+07
 8.00E+04 3.294E+07 2.399E+05 5.002E+05 3.218E+07 1.533E+05 3.750E+05 1.643E+07
 9.00E+04 3.071E+07 2.010E+05 4.242E+05 3.002E+07 1.287E+05 3.168E+05 1.706E+07
 1.00E+05 2.886E+07 1.717E+05 3.661E+05 2.824E+07 1.099E+05 2.722E+05 1.764E+07
 1.25E+05 2.513E+07 1.215E+05 2.686E+05 2.513E+07 7.887E+04 1.930E+05 1.896E+07
 1.50E+05 2.275E+07 9.259E+04 2.073E+05 2.275E+07 6.001E+04 1.491E+05 2.013E+07
 1.75E+05 2.099E+07 7.364E+04 1.667E+05 2.099E+07 4.756E+04 1.197E+05 2.121E+07
 2.00E+05 1.964E+07 6.043E+04 1.380E+05 1.964E+07 3.887E+04 9.883E+04 2.223E+07
 2.50E+05 1.770E+07 4.349E+04 1.009E+05 1.770E+07 2.773E+04 7.170E+04 2.415E+07
 3.00E+05 1.638E+07 3.329E+04 7.811E+04 1.638E+07 2.107E+04 5.516E+04 2.600E+07
 3.50E+05 1.543E+07 2.657E+04 6.296E+04 1.543E+07 1.671E+04 4.421E+04 2.782E+07
 4.00E+05 1.472E+07 2.187E+04 5.224E+04 1.472E+07 1.369E+04 3.652E+04 2.963E+07
 4.50E+05 1.416E+07 1.842E+04 4.430E+04 1.416E+07 1.149E+04 3.086E+04 3.144E+07
 5.00E+05 1.372E+07 1.580E+04 3.822E+04 1.372E+07 9.832E+03 2.656E+04 3.325E+07
 6.00E+05 1.306E+07 1.212E+04 2.959E+04 1.306E+07 7.515E+03 2.049E+04 3.690E+07
 7.00E+05 1.260E+07 9.674E+03 2.380E+04 1.260E+07 5.994E+03 1.646E+04 4.060E+07
 8.00E+05 1.227E+07 7.952E+03 1.968E+04 1.227E+07 4.930E+03 1.361E+04 4.433E+07
 9.00E+05 1.201E+07 6.684E+03 1.663E+04 1.201E+07 4.149E+03 1.151E+04 4.811E+07
 1.00E+06 1.182E+07 5.717E+03 1.428E+04 1.182E+07 3.556E+03 9.899E+03 5.193E+07
 1.25E+06 1.148E+07 4.091E+03 1.031E+04 1.148E+07 2.561E+03 7.179E+03 6.168E+07
 1.50E+06 1.127E+07 3.100E+03 7.860E+03 1.127E+07 1.954E+03 5.504E+03 7.168E+07
 1.75E+06 1.113E+07 2.443E+03 6.225E+03 1.113E+07 1.552E+03 4.385E+03 8.189E+07
 2.00E+06 1.103E+07 1.983E+03 5.074E+03 1.103E+07 1.268E+03 3.593E+03 9.228E+07
 2.50E+06 1.090E+07 1.391E+03 3.581E+03 1.090E+07 9.002E+02 2.561E+03 1.135E+08
 3.00E+06 1.083E+07 1.035E+03 2.678E+03 1.083E+07 6.772E+02 1.932E+03 1.353E+08
 3.50E+06 1.078E+07 8.030E+02 2.086E+03 1.078E+07 5.304E+02 1.517E+03 1.576E+08
 4.00E+06 1.075E+07 6.426E+02 1.675E+03 1.075E+07 4.281E+02 1.226E+03 1.802E+08
 4.50E+06 1.072E+07 5.269E+02 1.377E+03 1.072E+07 3.536E+02 1.014E+03 2.032E+08
 5.00E+06 1.071E+07 4.403E+02 1.154E+03 1.071E+07 2.976E+02 8.545E+02 2.264E+08
 6.00E+06 1.068E+07 3.216E+02 8.469E+02 1.068E+07 2.199E+02 6.329E+02 2.738E+08
 7.00E+06 1.067E+07 2.458E+02 6.495E+02 1.067E+07 1.698E+02 4.892E+02 3.220E+08
 8.00E+06 1.066E+07 1.942E+02 5.148E+02 1.066E+07 1.353E+02 3.905E+02 3.710E+08
 9.00E+06 1.065E+07 1.574E+02 4.186E+02 1.065E+07 1.106E+02 3.195E+02 4.207E+08
 1.00E+07 1.065E+07 1.303E+02 3.474E+02 1.065E+07 9.220E+01 2.667E+02 4.710E+08
 1.25E+07 1.064E+07 8.680E+01 2.330E+02 1.064E+07 6.246E+01 1.811E+02 5.989E+08
 1.50E+07 1.064E+07 6.197E+01 1.674E+02 1.064E+07 4.525E+01 1.314E+02 7.292E+08
 1.75E+07 1.063E+07 4.642E+01 1.261E+02 1.063E+07 3.437E+01 9.999E+01 8.614E+08
 2.00E+07 1.063E+07 3.603E+01 9.844E+01 1.063E+07 2.702E+01 7.874E+01 9.952E+08
