 24
 1.00E+02 4.895E+08 2.476E+08 2.683E+08 3.908E+08 8.274E+07 1.441E+08 5.948E+04
 1.25E+02 4.524E+08 2.218E+08 2.133E+08 3.566E+08 7.006E+07 1.231E+08 7.357E+04
 1.50E+02 4.198E+08 1.992E+08 1.741E+08 3.302E+08 6.097E+07 1.079E+08 8.752E+04
 1.75E+02 3.916E+08 1.793E+08 1.464E+08 3.090E+08 5.409E+07 9.632E+07 1.013E+05
 2.00E+02 3.673E+08 1.621E+08 1.268E+08 2.915E+08 4.867E+07 8.718E+07 1.149E+05
 2.50E+02 3.281E+08 1.342E+08 1.018E+08 2.639E+08 4.063E+07 7.355E+07 1.415E+05
 3.00E+02 2.981E+08 1.131E+08 8.711E+07 2.429E+08 3.491E+07 6.379E+07 1.672E+05
 3.50E+02 2.744E+08 9.669E+07 7.745E+07 2.261E+08 3.061E+07 5.640E+07 1.920E+05
 4.00E+02 2.553E+08 8.381E+07 7.042E+07 2.123E+08 2.724E+07 5.059E+07 2.156E+05
 4.50E+02 2.395E+08 7.347E+07 6.490E+07 2.006E+08 2.452E+07 4.588E+07 2.381E+05
 5.00E+02 2.261E+08 6.505E+07 6.033E+07 1.906E+08 2.229E+07 4.197E+07 2.595E+05
 6.00E+02 2.046E+08 5.226E+07 5.296E+07 1.742E+08 1.881E+07 3.584E+07 2.988E+05
 7.00E+02 1.879E+08 4.311E+07 4.711E+07 1.612E+08 1.622E+07 3.125E+07 3.337E+05
 8.00E+02 1.745E+08 3.630E+07 4.228E+07 1.506E+08 1.422E+07 2.766E+07 3.644E+05
 9.00E+02 1.633E+08 3.108E+07 3.822E+07 1.416E+08 1.263E+07 2.478E+07 3.910E+05
 1.00E+03 1.538E+08 2.698E+07 3.475E+07 1.340E+08 1.133E+07 2.241E+07 4.139E+05
 1.25E+03 1.352E+08 1.984E+07 2.799E+07 1.188E+08 8.937E+06 1.799E+07 4.569E+05
 1.50E+03 1.214E+08 1.533E+07 2.312E+07 1.074E+08 7.308E+06 1.492E+07 4.946E+05
 1.75E+03 1.107E+08 1.227E+07 1.948E+07 9.840E+07 6.130E+06 1.267E+07 5.278E+05
 2.00E+03 1.019E+08 1.008E+07 1.668E+07 9.109E+07 5.243E+06 1.096E+07 5.574E+05
 2.50E+03 8.861E+07 7.228E+06 1.271E+07 7.978E+07 4.003E+06 8.516E+06 6.083E+05
 3.00E+03 7.877E+07 5.478E+06 1.007E+07 7.136E+07 3.186E+06 6.874E+06 6.505E+05
 3.50E+03 7.114E+07 4.319E+06 8.210E+06 6.477E+07 2.612E+06 5.702E+06 6.863E+05
 4.00E+03 6.503E+07 3.507E+06 6.847E+06 5.945E+07 2.190E+06 4.828E+06 7.171E+05
 4.50E+03 5.998E+07 2.913E+06 5.812E+06 5.504E+07 1.869E+06 4.156E+06 7.441E+05
 5.00E+03 5.574E+07 2.465E+06 5.007E+06 5.131E+07 1.618E+06 3.624E+06 7.681E+05
 6.00E+03 4.898E+07 1.840E+06 3.845E+06 4.533E+07 1.254E+06 2.844E+06 8.088E+05
 7.00E+03 4.379E+07 1.433E+06 3.060E+06 4.071E+07 1.005E+06 2.304E+06 8.421E+05
 8.00E+03 3.968E+07 1.151E+06 2.501E+06 3.702E+07 8.274E+05 1.913E+06 8.701E+05
 9.00E+03 3.631E+07 9.476E+05 2.088E+06 3.399E+07 6.949E+05 1.618E+06 8.941E+05
 1.00E+04 3.351E+07 7.954E+05 1.774E+06 3.146E+07 5.932E+05 1.390E+06 9.148E+05
 1.25E+04 2.818E+07 5.471E+05 1.248E+06 2.661E+07 4.217E+05 1.000E+06 9.563E+05
 1.50E+04 2.440E+07 4.017E+05 9.310E+05 2.315E+07 3.172E+05 7.599E+05 9.877E+05
 1.75E+04 2.156E+07 3.088E+05 7.247E+05 2.053E+07 2.483E+05 5.997E+05 1.012E+06
 2.00E+04 1.934E+07 2.455E+05 5.821E+05 1.848E+07 2.004E+05 4.871E+05 1.033E+06
 2.50E+04 1.612E+07 1.671E+05 4.022E+05 1.548E+07 1.393E+05 3.423E+05 1.063E+06
 3.00E+04 1.387E+07 1.218E+05 2.966E+05 1.338E+07 1.031E+05 2.555E+05 1.086E+06
 3.50E+04 1.222E+07 9.321E+04 2.290E+05 1.182E+07 7.973E+04 1.990E+05 1.103E+06
 4.00E+04 1.096E+07 7.390E+04 1.829E+05 1.062E+07 6.373E+04 1.600E+05 1.118E+06
 4.50E+04 9.952E+06 6.022E+04 1.499E+05 9.669E+06 5.226E+04 1.319E+05 1.130E+06
 5.00E+04 9.138E+06 5.015E+04 1.255E+05 8.894E+06 4.374E+04 1.109E+05 1.140E+06
 6.00E+04 7.897E+06 3.656E+04 9.231E+04 7.707E+06 3.211E+04 8.203E+04 1.158E+06
 7.00E+04 6.996E+06 2.801E+04 7.123E+04 6.842E+06 2.472E+04 6.355E+04 1.174E+06
 8.00E+04 6.312E+06 2.226E+04 5.694E+04 6.183E+06 1.971E+04 5.095E+04 1.188E+06
 9.00E+04 5.775E+06 1.819E+04 4.677E+04 5.665E+06 1.614E+04 4.194E+04 1.201E+06
 1.00E+05 5.343E+06 1.520E+04 3.925E+04 5.247E+06 1.351E+04 3.525E+04 1.214E+06
 1.25E+05 4.522E+06 1.033E+04 2.698E+04 4.522E+06 9.236E+03 2.423E+04 1.248E+06
 1.50E+05 4.004E+06 7.623E+03 2.004E+04 4.004E+06 6.816E+03 1.803E+04 1.283E+06
 1.75E+05 3.632E+06 5.911E+03 1.563E+04 3.632E+06 5.284E+03 1.408E+04 1.319E+06
 2.00E+05 3.353E+06 4.752E+03 1.263E+04 3.353E+06 4.246E+03 1.138E+04 1.358E+06
 2.50E+05 2.964E+06 3.316E+03 8.881E+03 2.964E+06 2.960E+03 8.003E+03 1.440E+06
 3.00E+05 2.706E+06 2.482E+03 6.690E+03 2.706E+06 2.213E+03 6.028E+03 1.530E+06
 3.50E+05 2.524E+06 1.949E+03 5.279E+03 2.524E+06 1.736E+03 4.756E+03 1.627E+06
 4.00E+05 2.388E+06 1.584E+03 4.308E+03 2.388E+06 1.410E+03 3.881E+03 1.729E+06
 4.50E+05 2.284E+06 1.321E+03 3.606E+03 2.284E+06 1.175E+03 3.248E+03 1.837E+06
 5.00E+05 2.203E+06 1.124E+03 3.078E+03 2.203E+06 1.000E+03 2.773E+03 1.950E+06
