 75
 1.0000E+03 1.1940E+06
 1.2500E+03 7.6441E+05
 1.5000E+03 5.3110E+05
 1.7500E+03 3.8290E+05
 1.8224E+03 3.5140E+05
 1.8224E+03 3.5160E+05
 1.8846E+03 5.3648E+05
 1.9489E+03 8.1790E+05
 1.9489E+03 8.4420E+05
 2.0000E+03 1.1630E+06
 2.3673E+03 8.3020E+05
 2.3673E+03 9.6250E+05
 2.5000E+03 8.4303E+05
 2.6816E+03 7.1100E+05
 2.6816E+03 7.5560E+05
 2.8039E+03 6.8065E+05
 2.9317E+03 6.1310E+05
 2.9317E+03 6.3950E+05
 3.0000E+03 6.0680E+05
 3.5000E+03 4.1959E+05
 4.0000E+03 3.0480E+05
 4.5000E+03 2.2791E+05
 5.0000E+03 1.7570E+05
 6.0000E+03 1.1100E+05
 7.0000E+03 7.4899E+04
 8.0000E+03 5.3250E+04
 9.0000E+03 3.9230E+04
 1.0000E+04 2.9850E+04
 1.0535E+04 2.6040E+04
 1.0535E+04 6.7730E+04
 1.1224E+04 5.7188E+04
 1.1959E+04 4.8280E+04
 1.1959E+04 6.6590E+04
 1.2500E+04 5.9815E+04
 1.2527E+04 5.9510E+04
 1.2527E+04 6.8800E+04
 1.5000E+04 4.3600E+04
 1.7500E+04 2.9074E+04
 2.0000E+04 2.0470E+04
 2.5000E+04 1.1263E+04
 3.0000E+04 6.9140E+03
 3.5000E+04 4.5445E+03
 4.0000E+04 3.1600E+03
 4.5000E+04 2.2857E+03
 5.0000E+04 1.7110E+03
 6.0000E+04 1.0330E+03
 7.0000E+04 6.7324E+02
 7.1676E+04 6.3030E+02
 7.1676E+04 3.1870E+03
 8.0000E+04 2.3800E+03
 9.0000E+04 1.7493E+03
 1.0000E+05 1.3290E+03
 1.2500E+05 7.3351E+02
 1.5000E+05 4.4800E+02
 1.7500E+05 2.9522E+02
 2.0000E+05 2.0590E+02
 2.5000E+05 1.1318E+02
 3.0000E+05 6.9900E+01
 3.5000E+05 4.6868E+01
 4.0000E+05 3.3390E+01
 4.5000E+05 2.4918E+01
 5.0000E+05 1.9290E+01
 6.0000E+05 1.2560E+01
 7.0000E+05 8.8614E+00
 8.0000E+05 6.6220E+00
 9.0000E+05 5.1655E+00
 1.0000E+06 4.1620E+00
 1.0220E+06 3.9830E+00 1.0000E-35
 1.2500E+06 2.6860E+00 1.0220E-01
 1.5000E+06 1.9150E+00 4.7930E-01
 1.7500E+06 1.4551E+00 9.7048E-01
 2.0000E+06 1.1590E+00 1.4810E+00
 2.0440E+06 1.1180E+00 1.5710E+00
 2.5000E+06 8.0681E-01 2.4661E+00
 3.0000E+06 6.0780E-01 3.3600E+00
 3.5000E+06 4.8327E-01 4.1759E+00
 4.0000E+06 3.9890E-01 4.9233E+00
 4.5000E+06 3.3829E-01 5.6082E+00
 5.0000E+06 2.9290E-01 6.2395E+00
 6.0000E+06 2.2990E-01 7.3725E+00
 7.0000E+06 1.8850E-01 8.3735E+00
 8.0000E+06 1.5930E-01 9.2740E+00
 9.0000E+06 1.3780E-01 1.0095E+01
 1.0000E+07 1.2130E-01 1.0846E+01
 1.1000E+07 1.0830E-01 1.1547E+01
 1.2000E+07 9.7710E-02 1.2197E+01
 1.3000E+07 8.8990E-02 1.2797E+01
 1.4000E+07 8.1690E-02 1.3366E+01
 1.5000E+07 7.5470E-02 1.3894E+01
 1.6000E+07 7.0130E-02 1.4382E+01
 1.8000E+07 6.1410E-02 1.5277E+01
 2.0000E+07 5.4600E-02 1.6071E+01
 2.2000E+07 4.9140E-02 1.6783E+01
 2.4000E+07 4.4670E-02 1.7435E+01
 2.6000E+07 4.0940E-02 1.8035E+01
 2.8000E+07 3.7780E-02 1.8585E+01
 3.0000E+07 3.5070E-02 1.9094E+01
 3.5000E+07 2.9737E-02 2.0208E+01
 4.0000E+07 2.5810E-02 2.1151E+01
 4.5000E+07 2.2797E-02 2.1971E+01
 5.0000E+07 2.0410E-02 2.2689E+01
 6.0000E+07 1.6870E-02 2.3881E+01
 7.0000E+07 1.4379E-02 2.4835E+01
 8.0000E+07 1.2530E-02 2.5623E+01
 9.0000E+07 1.1102E-02 2.6288E+01
 1.0000E+08 9.9660E-03 2.6857E+01
 1.2500E+08 7.9346E-03 2.7977E+01
 1.5000E+08 6.5910E-03 2.8805E+01
 1.7500E+08 5.6369E-03 2.9445E+01
 2.0000E+08 4.9240E-03 2.9959E+01
 2.5000E+08 3.9294E-03 3.0741E+01
 3.0000E+08 3.2690E-03 3.1308E+01
