 78
 1.0000E+03 1.4320E+06
 1.2500E+03 9.1916E+05
 1.5000E+03 6.3970E+05
 1.7500E+03 4.6054E+05
 2.0000E+03 3.4640E+05
 2.1216E+03 3.0440E+05
 2.1216E+03 3.3000E+05
 2.1614E+03 4.9527E+05
 2.2019E+03 7.4290E+05
 2.2019E+03 7.9070E+05
 2.5000E+03 7.5754E+05
 2.6454E+03 7.4330E+05
 2.6454E+03 8.5860E+05
 3.0000E+03 6.3340E+05
 3.0265E+03 6.1980E+05
 3.0265E+03 6.5800E+05
 3.1584E+03 5.9494E+05
 3.2960E+03 5.3800E+05
 3.2960E+03 5.6110E+05
 3.5000E+03 4.8613E+05
 4.0000E+03 3.5350E+05
 4.5000E+03 2.6504E+05
 5.0000E+03 2.0480E+05
 6.0000E+03 1.2990E+05
 7.0000E+03 8.7793E+04
 8.0000E+03 6.2500E+04
 9.0000E+03 4.6116E+04
 1.0000E+04 3.5130E+04
 1.1564E+04 2.4060E+04
 1.1564E+04 6.1700E+04
 1.2500E+04 5.0007E+04
 1.3273E+04 4.2540E+04
 1.3273E+04 5.8880E+04
 1.3573E+04 5.5787E+04
 1.3880E+04 5.2850E+04
 1.3880E+04 6.1100E+04
 1.5000E+04 5.0080E+04
 1.7500E+04 3.3616E+04
 2.0000E+04 2.3800E+04
 2.5000E+04 1.3161E+04
 3.0000E+04 8.1100E+03
 3.5000E+04 5.3445E+03
 4.0000E+04 3.7240E+03
 4.5000E+04 2.6992E+03
 5.0000E+04 2.0240E+03
 6.0000E+04 1.2260E+03
 7.0000E+04 8.0036E+02
 7.8395E+04 5.8510E+02
 7.8395E+04 2.9100E+03
 8.0000E+04 2.7030E+03
 9.0000E+04 1.9283E+03
 1.0000E+05 1.5210E+03
 1.2500E+05 8.6085E+02
 1.5000E+05 5.1880E+02
 1.7500E+05 3.4201E+02
 2.0000E+05 2.4000E+02
 2.5000E+05 1.3269E+02
 3.0000E+05 8.2140E+01
 3.5000E+05 5.5229E+01
 4.0000E+05 3.9450E+01
 4.5000E+05 2.9497E+01
 5.0000E+05 2.2870E+01
 6.0000E+05 1.4930E+01
 7.0000E+05 1.0551E+01
 8.0000E+05 7.8930E+00
 9.0000E+05 6.1611E+00
 1.0000E+06 4.9670E+00
 1.0220E+06 4.7540E+00 1.0000E-35
 1.2500E+06 3.2070E+00 1.1370E-01
 1.5000E+06 2.2850E+00 5.3680E-01
 1.7500E+06 1.7389E+00 1.0811E+00
 2.0000E+06 1.3830E+00 1.6410E+00
 2.0440E+06 1.3330E+00 1.7400E+00
 2.5000E+06 9.5968E-01 2.7134E+00
 3.0000E+06 7.2400E-01 3.6691E+00
 3.5000E+06 5.7549E-01 4.5386E+00
 4.0000E+06 4.7460E-01 5.3348E+00
 4.5000E+06 4.0229E-01 6.0632E+00
 5.0000E+06 3.4820E-01 6.7344E+00
 6.0000E+06 2.7310E-01 7.9410E+00
 7.0000E+06 2.2380E-01 9.0055E+00
 8.0000E+06 1.8910E-01 9.9645E+00
 9.0000E+06 1.6350E-01 1.0838E+01
 1.0000E+07 1.4390E-01 1.1640E+01
 1.1000E+07 1.2840E-01 1.2381E+01
 1.2000E+07 1.1580E-01 1.3071E+01
 1.3000E+07 1.0550E-01 1.3721E+01
 1.4000E+07 9.6820E-02 1.4331E+01
 1.5000E+07 8.9440E-02 1.4890E+01
 1.6000E+07 8.3090E-02 1.5418E+01
 1.8000E+07 7.2740E-02 1.6363E+01
 2.0000E+07 6.4670E-02 1.7208E+01
 2.2000E+07 5.8190E-02 1.7980E+01
 2.4000E+07 5.2890E-02 1.8682E+01
 2.6000E+07 4.8470E-02 1.9313E+01
 2.8000E+07 4.4720E-02 1.9903E+01
 3.0000E+07 4.1510E-02 2.0442E+01
 3.5000E+07 3.5194E-02 2.1634E+01
 4.0000E+07 3.0540E-02 2.2651E+01
 4.5000E+07 2.6966E-02 2.3526E+01
 5.0000E+07 2.4140E-02 2.4289E+01
 6.0000E+07 1.9960E-02 2.5562E+01
 7.0000E+07 1.7010E-02 2.6590E+01
 8.0000E+07 1.4820E-02 2.7436E+01
 9.0000E+07 1.3132E-02 2.8145E+01
 1.0000E+08 1.1790E-02 2.8750E+01
 1.2500E+08 9.3854E-03 2.9945E+01
 1.5000E+08 7.7940E-03 3.0830E+01
 1.7500E+08 6.6650E-03 3.1515E+01
 2.0000E+08 5.8220E-03 3.2065E+01
 2.5000E+08 4.6460E-03 3.2900E+01
 3.0000E+08 3.8650E-03 3.3504E+01
 3.5000E+08 3.3090E-03 3.3961E+01
 4.0000E+08 2.8930E-03 3.4322E+01
 4.5000E+08 2.5701E-03 3.4618E+01
 5.0000E+08 2.3120E-03 3.4864E+01
 6.0000E+08 1.9250E-03 3.5243E+01
 7.0000E+08 1.6488E-03 3.5529E+01
 8.0000E+08 1.4420E-03 3.5754E+01
 9.0000E+08 1.2814E-03 3.5934E+01
 1.0000E+09 1.1530E-03 3.6082E+01
 1.5000E+09 7.6800E-04 3.6564E+01
 2.0000E+09 5.7580E-04 3.6820E+01
 3.0000E+09 3.8370E-04 3.7107E+01
 4.0000E+09 2.8770E-04 3.7252E+01
 5.0000E+09 2.3010E-04 3.7354E+01
 6.0000E+09 1.9180E-04 3.7416E+01
 8.0000E+09 1.4380E-04 3.7508E+01
 1.0000E+10 1.1500E-04 3.7560E+01
 1.5000E+10 7.6690E-05 3.7632E+01
 2.0000E+10 5.7510E-05 3.7673E+01
 3.0000E+10 3.8340E-05 3.7724E+01
 4.0000E+10 2.8750E-05 3.7745E+01
 5.0000E+10 2.3000E-05 3.7755E+01
 6.0000E+10 1.9170E-05 3.7766E+01
 8.0000E+10 1.4380E-05 3.7776E+01
 1.0000E+11 1.1500E-05 3.7786E+01
