  4
 1.00E+02 2.813E+08 8.172E+07 1.185E+08 1.991E+08 3.258E+07 6.393E+07 6.173E+03
 1.25E+02 2.392E+08 5.930E+07 9.186E+07 1.736E+08 2.522E+07 5.032E+07 7.244E+03
 1.50E+02 2.086E+08 4.525E+07 7.359E+07 1.544E+08 2.031E+07 4.104E+07 8.253E+03
 1.75E+02 1.851E+08 3.580E+07 6.045E+07 1.393E+08 1.683E+07 3.436E+07 9.210E+03
 2.00E+02 1.665E+08 2.911E+07 5.065E+07 1.271E+08 1.424E+07 2.934E+07 1.012E+04
 2.50E+02 1.388E+08 2.045E+07 3.723E+07 1.086E+08 1.070E+07 2.234E+07 1.182E+04
 3.00E+02 1.190E+08 1.523E+07 2.864E+07 9.496E+07 8.404E+06 1.775E+07 1.336E+04
 3.50E+02 1.042E+08 1.182E+07 2.280E+07 8.453E+07 6.821E+06 1.454E+07 1.477E+04
 4.00E+02 9.266E+07 9.459E+06 1.862E+07 7.625E+07 5.672E+06 1.219E+07 1.605E+04
 4.50E+02 8.342E+07 7.759E+06 1.553E+07 6.950E+07 4.807E+06 1.040E+07 1.721E+04
 5.00E+02 7.586E+07 6.490E+06 1.317E+07 6.389E+07 4.136E+06 8.999E+06 1.825E+04
 6.00E+02 6.421E+07 4.751E+06 9.859E+06 5.507E+07 3.174E+06 6.976E+06 2.004E+04
 7.00E+02 5.565E+07 3.640E+06 7.686E+06 4.843E+07 2.525E+06 5.597E+06 2.146E+04
 8.00E+02 4.911E+07 2.886E+06 6.177E+06 4.326E+07 2.064E+06 4.609E+06 2.258E+04
 9.00E+02 4.394E+07 2.348E+06 5.085E+06 3.910E+07 1.724E+06 3.873E+06 2.342E+04
 1.00E+03 3.976E+07 1.952E+06 4.267E+06 3.568E+07 1.464E+06 3.308E+06 2.403E+04
 1.25E+03 3.211E+07 1.316E+06 2.931E+06 2.930E+07 1.030E+06 2.354E+06 2.475E+04
 1.50E+03 2.694E+07 9.516E+05 2.150E+06 2.488E+07 7.686E+05 1.772E+06 2.524E+04
 1.75E+03 2.320E+07 7.227E+05 1.651E+06 2.163E+07 5.978E+05 1.389E+06 2.560E+04
 2.00E+03 2.038E+07 5.690E+05 1.311E+06 1.914E+07 4.796E+05 1.121E+06 2.586E+04
 2.50E+03 1.639E+07 3.810E+05 8.902E+05 1.556E+07 3.302E+05 7.801E+05 2.623E+04
 3.00E+03 1.372E+07 2.743E+05 6.475E+05 1.312E+07 2.424E+05 5.774E+05 2.646E+04
 3.50E+03 1.180E+07 2.076E+05 4.941E+05 1.135E+07 1.862E+05 4.464E+05 2.663E+04
 4.00E+03 1.035E+07 1.630E+05 3.906E+05 1.000E+07 1.479E+05 3.565E+05 2.674E+04
 4.50E+03 9.227E+06 1.317E+05 3.173E+05 8.944E+06 1.205E+05 2.920E+05 2.683E+04
 5.00E+03 8.323E+06 1.088E+05 2.633E+05 8.091E+06 1.003E+05 2.440E+05 2.689E+04
 6.00E+03 6.965E+06 7.809E+04 1.906E+05 6.800E+06 7.284E+04 1.784E+05 2.698E+04
 7.00E+03 5.993E+06 5.900E+04 1.449E+05 5.869E+06 5.548E+04 1.367E+05 2.704E+04
 8.00E+03 5.262E+06 4.626E+04 1.142E+05 5.166E+06 4.378E+04 1.084E+05 2.709E+04
 9.00E+03 4.693E+06 3.733E+04 9.258E+04 4.616E+06 3.550E+04 8.827E+04 2.713E+04
 1.00E+04 4.238E+06 3.081E+04 7.670E+04 4.174E+06 2.942E+04 7.340E+04 2.715E+04
 1.25E+04 3.417E+06 2.051E+04 5.147E+04 3.375E+06 1.973E+04 4.959E+04 2.722E+04
 1.50E+04 2.869E+06 1.471E+04 3.714E+04 2.839E+06 1.422E+04 3.595E+04 2.728E+04
 1.75E+04 2.478E+06 1.111E+04 2.819E+04 2.455E+06 1.077E+04 2.737E+04 2.734E+04
 2.00E+04 2.184E+06 8.709E+03 2.220E+04 2.166E+06 8.468E+03 2.161E+04 2.740E+04
 2.50E+04 1.772E+06 5.804E+03 1.489E+04 1.760E+06 5.663E+03 1.455E+04 2.753E+04
 3.00E+04 1.498E+06 4.169E+03 1.076E+04 1.489E+06 4.077E+03 1.053E+04 2.767E+04
 3.50E+04 1.302E+06 3.154E+03 8.175E+03 1.295E+06 3.089E+03 8.016E+03 2.782E+04
 4.00E+04 1.155E+06 2.478E+03 6.450E+03 1.149E+06 2.430E+03 6.331E+03 2.798E+04
 4.50E+04 1.040E+06 2.005E+03 5.235E+03 1.036E+06 1.968E+03 5.143E+03 2.814E+04
 5.00E+04 9.487E+05 1.659E+03 4.347E+03 9.452E+05 1.630E+03 4.273E+03 2.830E+04
 6.00E+04 8.116E+05 1.198E+03 3.155E+03 8.089E+05 1.177E+03 3.104E+03 2.864E+04
 7.00E+04 7.137E+05 9.109E+02 2.410E+03 7.116E+05 8.958E+02 2.372E+03 2.899E+04
 8.00E+04 6.403E+05 7.195E+02 1.911E+03 6.386E+05 7.078E+02 1.882E+03 2.935E+04
 9.00E+04 5.833E+05 5.851E+02 1.559E+03 5.819E+05 5.757E+02 1.536E+03 2.973E+04
 1.00E+05 5.378E+05 4.868E+02 1.301E+03 5.366E+05 4.790E+02 1.282E+03 3.014E+04
 1.25E+05 4.556E+05 3.300E+02 8.879E+02 4.556E+05 3.263E+02 8.788E+02 3.120E+04
 1.50E+05 4.014E+05 2.419E+02 6.542E+02 4.014E+05 2.390E+02 6.473E+02 3.233E+04
 1.75E+05 3.629E+05 1.865E+02 5.068E+02 3.629E+05 1.843E+02 5.014E+02 3.354E+04
 2.00E+05 3.341E+05 1.493E+02 4.073E+02 3.341E+05 1.474E+02 4.028E+02 3.481E+04
 2.50E+05 2.942E+05 1.035E+02 2.840E+02 2.942E+05 1.021E+02 2.808E+02 3.752E+04
 3.00E+05 2.680E+05 7.704E+01 2.125E+02 2.680E+05 7.600E+01 2.100E+02 4.046E+04
 3.50E+05 2.495E+05 6.024E+01 1.669E+02 2.495E+05 5.940E+01 1.649E+02 4.361E+04
 4.00E+05 2.358E+05 4.878E+01 1.356E+02 2.358E+05 4.810E+01 1.339E+02 4.695E+04
 4.50E+05 2.253E+05 4.057E+01 1.131E+02 2.253E+05 3.999E+01 1.117E+02 5.047E+04
 5.00E+05 2.171E+05 3.444E+01 9.623E+01 2.171E+05 3.394E+01 9.503E+01 5.415E+04
 6.00E+05 2.050E+05 2.598E+01 7.290E+01 2.050E+05 2.561E+01 7.199E+01 6.194E+04
 7.00E+05 1.966E+05 2.051E+01 5.772E+01 1.966E+05 2.021E+01 5.699E+01 7.024E+04
 8.00E+05 1.906E+05 1.672E+01 4.717E+01 1.906E+05 1.647E+01 4.657E+01 7.896E+04
 9.00E+05 1.860E+05 1.396E+01 3.947E+01 1.860E+05 1.376E+01 3.897E+01 8.808E+04
 1.00E+06 1.825E+05 1.188E+01 3.364E+01 1.825E+05 1.171E+01 3.322E+01 9.757E+04
 1.25E+06 1.765E+05 8.430E+00 2.395E+01 1.765E+05 8.307E+00 2.365E+01 1.227E+05
 1.50E+06 1.728E+05 6.354E+00 1.809E+01 1.728E+05 6.262E+00 1.787E+01 1.497E+05
 1.75E+06 1.703E+05 4.991E+00 1.424E+01 1.703E+05 4.920E+00 1.407E+01 1.781E+05
 2.00E+06 1.686E+05 4.042E+00 1.155E+01 1.686E+05 3.985E+00 1.141E+01 2.078E+05
 2.50E+06 1.664E+05 2.827E+00 8.094E+00 1.664E+05 2.788E+00 7.999E+00 2.703E+05
 3.00E+06 1.651E+05 2.101E+00 6.025E+00 1.651E+05 2.073E+00 5.956E+00 3.362E+05
 3.50E+06 1.643E+05 1.630E+00 4.678E+00 1.643E+05 1.608E+00 4.626E+00 4.051E+05
 4.00E+06 1.637E+05 1.304E+00 3.748E+00 1.637E+05 1.287E+00 3.707E+00 4.762E+05
 4.50E+06 1.633E+05 1.069E+00 3.076E+00 1.633E+05 1.056E+00 3.043E+00 5.496E+05
 5.00E+06 1.630E+05 8.943E-01 2.574E+00 1.630E+05 8.830E-01 2.547E+00 6.247E+05
 6.00E+06 1.626E+05 6.541E-01 1.885E+00 1.626E+05 6.460E-01 1.865E+00 7.798E+05
 7.00E+06 1.624E+05 5.006E-01 1.444E+00 1.624E+05 4.946E-01 1.429E+00 9.403E+05
 8.00E+06 1.622E+05 3.963E-01 1.144E+00 1.622E+05 3.916E-01 1.133E+00 1.105E+06
 9.00E+06 1.621E+05 3.220E-01 9.302E-01 1.621E+05 3.182E-01 9.210E-01 1.274E+06
 1.00E+07 1.620E+05 2.671E-01 7.721E-01 1.620E+05 2.640E-01 7.646E-01 1.446E+06
