 14
 1.00E+02 5.118E+08 2.278E+08 1.920E+08 3.933E+08 7.527E+07 1.387E+08 3.521E+04
 1.25E+02 4.556E+08 1.852E+08 1.600E+08 3.576E+08 6.147E+07 1.152E+08 4.245E+04
 1.50E+02 4.142E+08 1.539E+08 1.381E+08 3.296E+08 5.176E+07 9.833E+07 4.945E+04
 1.75E+02 3.817E+08 1.303E+08 1.219E+08 3.068E+08 4.458E+07 8.560E+07 5.624E+04
 2.00E+02 3.550E+08 1.121E+08 1.092E+08 2.878E+08 3.904E+07 7.566E+07 6.283E+04
 2.50E+02 3.133E+08 8.607E+07 9.028E+07 2.574E+08 3.110E+07 6.113E+07 7.547E+04
 3.00E+02 2.817E+08 6.866E+07 7.676E+07 2.341E+08 2.569E+07 5.104E+07 8.740E+04
 3.50E+02 2.568E+08 5.636E+07 6.655E+07 2.154E+08 2.177E+07 4.364E+07 9.866E+04
 4.00E+02 2.365E+08 4.731E+07 5.854E+07 1.999E+08 1.882E+07 3.799E+07 1.093E+05
 4.50E+02 2.196E+08 4.041E+07 5.209E+07 1.869E+08 1.652E+07 3.355E+07 1.192E+05
 5.00E+02 2.053E+08 3.503E+07 4.679E+07 1.758E+08 1.468E+07 2.997E+07 1.286E+05
 6.00E+02 1.823E+08 2.722E+07 3.860E+07 1.576E+08 1.193E+07 2.456E+07 1.455E+05
 7.00E+02 1.645E+08 2.189E+07 3.258E+07 1.433E+08 9.973E+06 2.068E+07 1.603E+05
 8.00E+02 1.502E+08 1.808E+07 2.799E+07 1.317E+08 8.519E+06 1.778E+07 1.732E+05
 9.00E+02 1.385E+08 1.523E+07 2.438E+07 1.220E+08 7.399E+06 1.553E+07 1.842E+05
 1.00E+03 1.287E+08 1.305E+07 2.148E+07 1.139E+08 6.511E+06 1.373E+07 1.936E+05
 1.25E+03 1.098E+08 9.345E+06 1.627E+07 9.792E+07 4.941E+06 1.053E+07 2.110E+05
 1.50E+03 9.607E+07 7.076E+06 1.284E+07 8.624E+07 3.921E+06 8.431E+06 2.249E+05
 1.75E+03 8.564E+07 5.572E+06 1.044E+07 7.726E+07 3.211E+06 6.959E+06 2.364E+05
 2.00E+03 7.738E+07 4.518E+06 8.689E+06 7.010E+07 2.692E+06 5.874E+06 2.462E+05
 2.50E+03 6.506E+07 3.165E+06 6.327E+06 5.936E+07 1.991E+06 4.396E+06 2.619E+05
 3.00E+03 5.627E+07 2.354E+06 4.841E+06 5.163E+07 1.546E+06 3.447E+06 2.742E+05
 3.50E+03 4.964E+07 1.827E+06 3.839E+06 4.577E+07 1.242E+06 2.792E+06 2.841E+05
