 86
 1.0000E+03 2.1430E+06
 1.0474E+03 1.9675E+06
 1.0970E+03 1.8070E+06
 1.0970E+03 1.8450E+06
 1.2500E+03 1.4275E+06
 1.5000E+03 9.9770E+05
 1.7500E+03 7.2159E+05
 2.0000E+03 5.4500E+05
 2.5000E+03 3.3245E+05
 2.8924E+03 2.4070E+05
 2.8924E+03 8.5140E+05
 3.0000E+03 5.6890E+05
 3.0215E+03 5.5810E+05
 3.0215E+03 9.0660E+05
 3.5000E+03 5.6098E+05
 3.5380E+03 5.4160E+05
 3.5380E+03 6.2680E+05
 4.0000E+03 4.6340E+05
 4.1590E+03 4.2000E+05
 4.1590E+03 4.4540E+05
 4.3175E+03 4.0688E+05
 4.4820E+03 3.7170E+05
 4.4820E+03 3.8790E+05
 4.5000E+03 3.8421E+05
 5.0000E+03 2.9790E+05
 6.0000E+03 1.9040E+05
 7.0000E+03 1.2947E+05
 8.0000E+03 9.2700E+04
 9.0000E+03 6.8687E+04
 1.0000E+04 5.2530E+04
 1.2500E+04 2.9499E+04
 1.4619E+04 1.9680E+04
 1.4619E+04 4.8220E+04
 1.5000E+04 4.5110E+04
 1.7337E+04 3.0450E+04
 1.7337E+04 4.2590E+04
 1.7500E+04 4.1633E+04
 1.8049E+04 3.8650E+04
 1.8049E+04 4.4690E+04
 2.0000E+04 3.4330E+04
 2.5000E+04 1.9253E+04
 3.0000E+04 1.2000E+04
 3.5000E+04 7.9758E+03
 4.0000E+04 5.5980E+03
 4.5000E+04 4.0802E+03
 5.0000E+04 3.0750E+03
 6.0000E+04 1.8780E+03
 7.0000E+04 1.2339E+03
 8.0000E+04 8.5770E+02
 9.0000E+04 6.2155E+02
 9.8404E+04 4.8690E+02
 9.8404E+04 2.1880E+03
 1.0000E+05 2.1250E+03
 1.2500E+05 1.2434E+03
 1.5000E+05 7.4120E+02
 1.7500E+05 4.9149E+02
 2.0000E+05 3.4910E+02
 2.5000E+05 1.9577E+02
 3.0000E+05 1.2220E+02
 3.5000E+05 8.2824E+01
 4.0000E+05 5.9590E+01
 4.5000E+05 4.4819E+01
 5.0000E+05 3.4910E+01
 6.0000E+05 2.2940E+01
 7.0000E+05 1.6291E+01
 8.0000E+05 1.2230E+01
 9.0000E+05 9.5686E+00
 1.0000E+06 7.7240E+00
 1.0220E+06 7.3940E+00 1.0000E-35
 1.2500E+06 4.9910E+00 1.4770E-01
 1.5000E+06 3.5530E+00 7.1390E-01
 1.7500E+06 2.7024E+00 1.4256E+00
 2.0000E+06 2.1480E+00 2.1270E+00
 2.0440E+06 2.0700E+00 2.2490E+00
 2.5000E+06 1.4880E+00 3.4303E+00
 3.0000E+06 1.1210E+00 4.5645E+00
 3.5000E+06 8.8988E-01 5.5782E+00
 4.0000E+06 7.3300E-01 6.4991E+00
 4.5000E+06 6.2068E-01 7.3421E+00
 5.0000E+06 5.3670E-01 8.1210E+00
 6.0000E+06 4.2020E-01 9.5230E+00
 7.0000E+06 3.4390E-01 1.0758E+01
 8.0000E+06 2.9030E-01 1.1872E+01
 9.0000E+06 2.5080E-01 1.2886E+01
 1.0000E+07 2.2050E-01 1.3829E+01
 1.1000E+07 1.9660E-01 1.4701E+01
 1.2000E+07 1.7730E-01 1.5503E+01
 1.3000E+07 1.6140E-01 1.6263E+01
 1.4000E+07 1.4810E-01 1.6974E+01
 1.5000E+07 1.3670E-01 1.7633E+01
 1.6000E+07 1.2700E-01 1.8253E+01
 1.8000E+07 1.1110E-01 1.9370E+01
 2.0000E+07 9.8720E-02 2.0365E+01
 2.2000E+07 8.8800E-02 2.1269E+01
 2.4000E+07 8.0680E-02 2.2102E+01
 2.6000E+07 7.3910E-02 2.2854E+01
 2.8000E+07 6.8190E-02 2.3545E+01
 3.0000E+07 6.3280E-02 2.4185E+01
 3.5000E+07 5.3616E-02 2.5591E+01
 4.0000E+07 4.6510E-02 2.6787E+01
 4.5000E+07 4.1066E-02 2.7823E+01
 5.0000E+07 3.6760E-02 2.8728E+01
 6.0000E+07 3.0380E-02 3.0223E+01
 7.0000E+07 2.5888E-02 3.1430E+01
 8.0000E+07 2.2550E-02 3.2430E+01
 9.0000E+07 1.9970E-02 3.3270E+01
 1.0000E+08 1.7920E-02 3.3986E+01
 1.2500E+08 1.4265E-02 3.5396E+01
 1.5000E+08 1.1850E-02 3.6439E+01
 1.7500E+08 1.0132E-02 3.7247E+01
 2.0000E+08 8.8490E-03 3.7896E+01
 2.5000E+08 7.0607E-03 3.8883E+01
 3.0000E+08 5.8740E-03 3.9599E+01
 3.5000E+08 5.0288E-03 4.0140E+01
