 91
 1.00E+02 8.762E+08 3.974E+08 4.357E+08 9.416E+08 1.675E+08 2.906E+08 1.125E+05
 1.25E+02 8.080E+08 3.355E+08 4.227E+08 8.707E+08 1.424E+08 2.488E+08 1.495E+05
 1.50E+02 7.517E+08 2.771E+08 3.769E+08 8.149E+08 1.245E+08 2.186E+08 1.884E+05
 1.75E+02 7.084E+08 2.290E+08 3.268E+08 7.693E+08 1.110E+08 1.956E+08 2.291E+05
 2.00E+02 6.779E+08 1.937E+08 2.866E+08 7.310E+08 1.004E+08 1.775E+08 2.712E+05
 2.50E+02 6.424E+08 1.542E+08 2.388E+08 6.695E+08 8.484E+07 1.506E+08 3.585E+05
 3.00E+02 6.210E+08 1.380E+08 2.144E+08 6.218E+08 7.382E+07 1.315E+08 4.489E+05
 3.50E+02 6.018E+08 1.307E+08 1.970E+08 5.833E+08 6.557E+07 1.171E+08 5.409E+05
 4.00E+02 5.819E+08 1.263E+08 1.813E+08 5.513E+08 5.912E+07 1.059E+08 6.335E+05
 4.50E+02 5.613E+08 1.225E+08 1.665E+08 5.241E+08 5.393E+07 9.684E+07 7.260E+05
 5.00E+02 5.408E+08 1.188E+08 1.525E+08 5.006E+08 4.964E+07 8.936E+07 8.176E+05
 6.00E+02 5.021E+08 1.108E+08 1.285E+08 4.618E+08 4.294E+07 7.767E+07 9.961E+05
 7.00E+02 4.680E+08 1.026E+08 1.097E+08 4.309E+08 3.792E+07 6.891E+07 1.166E+06
 8.00E+02 4.388E+08 9.473E+07 9.526E+07 4.054E+08 3.400E+07 6.206E+07 1.326E+06
 9.00E+02 4.140E+08 8.736E+07 8.424E+07 3.840E+08 3.085E+07 5.654E+07 1.474E+06
 1.00E+03 3.927E+08 8.066E+07 7.569E+07 3.656E+08 2.824E+07 5.198E+07 1.609E+06
 1.25E+03 3.511E+08 6.669E+07 6.113E+07 3.289E+08 2.334E+07 4.339E+07 1.895E+06
 1.50E+03 3.204E+08 5.605E+07 5.201E+07 3.013E+08 1.989E+07 3.731E+07 2.211E+06
 1.75E+03 2.966E+08 4.787E+07 4.564E+07 2.795E+08 1.731E+07 3.276E+07 2.527E+06
 2.00E+03 2.773E+08 4.145E+07 4.083E+07 2.617E+08 1.531E+07 2.920E+07 2.836E+06
 2.50E+03 2.475E+08 3.218E+07 3.384E+07 2.342E+08 1.240E+07 2.399E+07 3.415E+06
