 87
 1.0000E+03 2.2480E+06
 1.0738E+03 1.9702E+06
 1.1530E+03 1.7270E+06
 1.1530E+03 1.7630E+06
 1.2500E+03 1.5037E+06
 1.5000E+03 1.0490E+06
 1.7500E+03 7.5946E+05
 2.0000E+03 5.7400E+05
 2.5000E+03 3.4996E+05
 2.9999E+03 2.3360E+05
 2.9999E+03 7.3500E+05
 3.0000E+03 7.3470E+05
 3.1362E+03 5.3290E+05
 3.1362E+03 8.3120E+05
 3.5000E+03 5.9710E+05
 3.6630E+03 5.2060E+05
 3.6630E+03 6.0410E+05
 4.0000E+03 4.8590E+05
 4.3270E+03 3.9870E+05
 4.3270E+03 4.2350E+05
 4.5000E+03 3.8478E+05
 4.6520E+03 3.5470E+05
 4.6520E+03 3.7000E+05
 5.0000E+03 3.1120E+05
 6.0000E+03 1.9900E+05
 7.0000E+03 1.3547E+05
 8.0000E+03 9.7080E+04
 9.0000E+03 7.1963E+04
 1.0000E+04 5.5050E+04
 1.2500E+04 3.0936E+04
 1.5000E+04 1.9320E+04
 1.5031E+04 1.9210E+04
 1.5031E+04 4.6950E+04
 1.7500E+04 3.1090E+04
 1.7907E+04 2.9220E+04
 1.7907E+04 4.1020E+04
 1.8269E+04 3.9034E+04
 1.8639E+04 3.7150E+04
 1.8639E+04 4.2930E+04
 2.0000E+04 3.5830E+04
 2.5000E+04 2.0136E+04
 3.0000E+04 1.2570E+04
 3.5000E+04 8.3609E+03
 4.0000E+04 5.8720E+03
 4.5000E+04 4.2835E+03
 5.0000E+04 3.2300E+03
 6.0000E+04 1.9750E+03
 7.0000E+04 1.2988E+03
 8.0000E+04 9.0360E+02
 9.0000E+04 6.5509E+02
 1.0000E+05 4.9140E+02
 1.0114E+05 4.7640E+02
 1.0114E+05 2.1350E+03
 1.2500E+05 1.2384E+03
 1.5000E+05 7.7270E+02
 1.7500E+05 5.1686E+02
 2.0000E+05 3.6460E+02
 2.5000E+05 2.0428E+02
 3.0000E+05 1.2810E+02
 3.5000E+05 8.6931E+01
 4.0000E+05 6.2550E+01
 4.5000E+05 4.7078E+01
 5.0000E+05 3.6700E+01
 6.0000E+05 2.4140E+01
 7.0000E+05 1.7153E+01
 8.0000E+05 1.2880E+01
 9.0000E+05 1.0078E+01
 1.0000E+06 8.1400E+00
 1.0220E+06 7.7940E+00 1.0000E-35
 1.2500E+06 5.2640E+00 1.5250E-01
 1.5000E+06 3.7440E+00 7.3930E-01
 1.7500E+06 2.8440E+00 1.4751E+00
 2.0000E+06 2.2630E+00 2.1960E+00
 2.0440E+06 2.1820E+00 2.3210E+00
 2.5000E+06 1.5704E+00 3.5273E+00
 3.0000E+06 1.1810E+00 4.6815E+00
 3.5000E+06 9.3707E-01 5.7135E+00
 4.0000E+06 7.7190E-01 6.6512E+00
 4.5000E+06 6.5352E-01 7.5092E+00
 5.0000E+06 5.6500E-01 8.3013E+00
 6.0000E+06 4.4230E-01 9.7254E+00
 7.0000E+06 3.6190E-01 1.0978E+01
 8.0000E+06 3.0550E-01 1.2113E+01
 9.0000E+06 2.6390E-01 1.3157E+01
 1.0000E+07 2.3200E-01 1.4110E+01
 1.1000E+07 2.0690E-01 1.4992E+01
 1.2000E+07 1.8650E-01 1.5814E+01
 1.3000E+07 1.6980E-01 1.6585E+01
 1.4000E+07 1.5570E-01 1.7305E+01
 1.5000E+07 1.4380E-01 1.7985E+01
 1.6000E+07 1.3350E-01 1.8614E+01
 1.8000E+07 1.1680E-01 1.9752E+01
 2.0000E+07 1.0380E-01 2.0767E+01
 2.2000E+07 9.3370E-02 2.1691E+01
 2.4000E+07 8.4830E-02 2.2534E+01
 2.6000E+07 7.7710E-02 2.3306E+01
 2.8000E+07 7.1690E-02 2.4008E+01
 3.0000E+07 6.6530E-02 2.4668E+01
 3.5000E+07 5.6374E-02 2.6109E+01
 4.0000E+07 4.8900E-02 2.7320E+01
 4.5000E+07 4.3171E-02 2.8371E+01
 5.0000E+07 3.8640E-02 2.9292E+01
 6.0000E+07 3.1930E-02 3.0827E+01
 7.0000E+07 2.7206E-02 3.2060E+01
 8.0000E+07 2.3700E-02 3.3074E+01
 9.0000E+07 2.0993E-02 3.3924E+01
 1.0000E+08 1.8840E-02 3.4651E+01
 1.2500E+08 1.4992E-02 3.6093E+01
 1.5000E+08 1.2450E-02 3.7164E+01
 1.7500E+08 1.0647E-02 3.7990E+01
 2.0000E+08 9.3000E-03 3.8652E+01
 2.5000E+08 7.4216E-03 3.9655E+01
 3.0000E+08 6.1740E-03 4.0384E+01
 3.5000E+08 5.2853E-03 4.0937E+01
 4.0000E+08 4.6200E-03 4.1374E+01
 4.5000E+08 4.1034E-03 4.1730E+01
 5.0000E+08 3.6910E-03 4.2027E+01
 6.0000E+08 3.0740E-03 4.2497E+01
 7.0000E+08 2.6334E-03 4.2848E+01
 8.0000E+08 2.3030E-03 4.3120E+01
 9.0000E+08 2.0463E-03 4.3339E+01
 1.0000E+09 1.8410E-03 4.3519E+01
 1.5000E+09 1.2260E-03 4.4102E+01
 2.0000E+09 9.1930E-04 4.4420E+01
 3.0000E+09 6.1260E-04 4.4758E+01
 4.0000E+09 4.5930E-04 4.4943E+01
 5.0000E+09 3.6740E-04 4.5066E+01
 6.0000E+09 3.0620E-04 4.5148E+01
 8.0000E+09 2.2960E-04 4.5250E+01
 1.0000E+10 1.8370E-04 4.5322E+01
 1.5000E+10 1.2240E-04 4.5414E+01
 2.0000E+10 9.1820E-05 4.5466E+01
 3.0000E+10 6.1210E-05 4.5517E+01
 4.0000E+10 4.5910E-05 4.5538E+01
 5.0000E+10 3.6720E-05 4.5559E+01
 6.0000E+10 3.0600E-05 4.5569E+01
 8.0000E+10 2.2950E-05 4.5589E+01
 1.0000E+11 1.8360E-05 4.5599E+01
