 65
 1.00E+02 8.365E+08 1.290E+08 1.398E+08 7.645E+08 1.297E+08 2.283E+08 1.016E+05
 1.25E+02 7.418E+08 1.091E+08 1.257E+08 6.984E+08 1.098E+08 1.939E+08 1.331E+05
 1.50E+02 6.781E+08 1.042E+08 1.309E+08 6.472E+08 9.575E+07 1.694E+08 1.658E+05
 1.75E+02 6.326E+08 1.051E+08 1.406E+08 6.059E+08 8.526E+07 1.510E+08 1.996E+05
 2.00E+02 5.979E+08 1.079E+08 1.490E+08 5.717E+08 7.710E+07 1.367E+08 2.342E+05
 2.50E+02 5.465E+08 1.136E+08 1.565E+08 5.176E+08 6.512E+07 1.157E+08 3.052E+05
 3.00E+02 5.080E+08 1.166E+08 1.530E+08 4.764E+08 5.669E+07 1.009E+08 3.774E+05
 3.50E+02 4.768E+08 1.168E+08 1.432E+08 4.435E+08 5.038E+07 8.987E+07 4.500E+05
 4.00E+02 4.503E+08 1.147E+08 1.310E+08 4.166E+08 4.545E+07 8.127E+07 5.221E+05
 4.50E+02 4.275E+08 1.113E+08 1.187E+08 3.940E+08 4.148E+07 7.434E+07 5.931E+05
 5.00E+02 4.075E+08 1.071E+08 1.073E+08 3.747E+08 3.820E+07 6.862E+07 6.626E+05
 6.00E+02 3.740E+08 9.774E+07 8.860E+07 3.431E+08 3.306E+07 5.969E+07 7.958E+05
 7.00E+02 3.470E+08 8.857E+07 7.505E+07 3.182E+08 2.920E+07 5.299E+07 9.196E+05
 8.00E+02 3.246E+08 8.020E+07 6.535E+07 2.979E+08 2.618E+07 4.775E+07 1.033E+06
 9.00E+02 3.057E+08 7.277E+07 5.828E+07 2.810E+08 2.374E+07 4.352E+07 1.135E+06
 1.00E+03 2.896E+08 6.626E+07 5.297E+07 2.665E+08 2.173E+07 4.002E+07 1.227E+06
 1.25E+03 2.577E+08 5.332E+07 4.414E+07 2.381E+08 1.793E+07 3.339E+07 1.411E+06
 1.50E+03 2.339E+08 4.393E+07 3.852E+07 2.170E+08 1.525E+07 2.870E+07 1.606E+06
 1.75E+03 2.154E+08 3.694E+07 3.442E+07 2.004E+08 1.325E+07 2.517E+07 1.800E+06
 2.00E+03 2.005E+08 3.159E+07 3.117E+07 1.870E+08 1.170E+07 2.242E+07 1.987E+06
 2.50E+03 1.778E+08 2.405E+07 2.617E+07 1.663E+08 9.431E+06 1.836E+07 2.332E+06
 3.00E+03 1.610E+08 1.906E+07 2.243E+07 1.510E+08 7.859E+06 1.551E+07 2.639E+06
 3.50E+03 1.480E+08 1.558E+07 1.951E+07 1.390E+08 6.704E+06 1.339E+07 2.911E+06
