 62
 1.0000E+03 5.2360E+05
 1.0393E+03 4.8746E+05
 1.0802E+03 4.5390E+05
 1.0802E+03 6.2780E+05
 1.0930E+03 9.3385E+05
 1.1060E+03 1.3860E+06
 1.1060E+03 1.6940E+06
 1.2500E+03 1.4945E+06
 1.4198E+03 1.3120E+06
 1.4198E+03 1.5140E+06
 1.5000E+03 1.3350E+06
 1.5407E+03 1.2580E+06
 1.5407E+03 1.3350E+06
 1.6292E+03 1.1803E+06
 1.7228E+03 1.0440E+06
 1.7228E+03 1.0910E+06
 1.7500E+03 1.0525E+06
 2.0000E+03 7.7690E+05
 2.5000E+03 4.5688E+05
 3.0000E+03 2.9610E+05
 3.5000E+03 2.0191E+05
 4.0000E+03 1.4490E+05
 4.5000E+03 1.0751E+05
 5.0000E+03 8.2310E+04
 6.0000E+03 5.1490E+04
 6.7162E+03 3.8420E+04
 6.7162E+03 1.0700E+05
 7.0000E+03 9.6275E+04
 7.3118E+03 8.6150E+04
 7.3118E+03 1.1760E+05
 7.5213E+03 1.0970E+05
 7.7368E+03 1.0230E+05
 7.7368E+03 1.1820E+05
 8.0000E+03 1.0880E+05
 9.0000E+03 8.0551E+04
 1.0000E+04 6.1540E+04
 1.2500E+04 3.4041E+04
 1.5000E+04 2.0980E+04
 1.7500E+04 1.3826E+04
 2.0000E+04 9.6330E+03
 2.5000E+04 5.2099E+03
 3.0000E+04 3.1530E+03
 3.5000E+04 2.0502E+03
 4.0000E+04 1.4120E+03
 4.5000E+04 1.0139E+03
 4.6834E+04 9.0620E+02
 4.6834E+04 5.0980E+03
 5.0000E+04 4.2970E+03
 6.0000E+04 2.6570E+03
 7.0000E+04 1.7581E+03
 8.0000E+04 1.2240E+03
 9.0000E+04 8.8695E+02
 1.0000E+05 6.6360E+02
 1.2500E+05 3.5705E+02
 1.5000E+05 2.1450E+02
 1.7500E+05 1.3936E+02
 2.0000E+05 9.6010E+01
 2.5000E+05 5.1765E+01
 3.0000E+05 3.1510E+01
 3.5000E+05 2.0887E+01
 4.0000E+05 1.4740E+01
 4.5000E+05 1.0912E+01
 5.0000E+05 8.3900E+00
 6.0000E+05 5.4070E+00
 7.0000E+05 3.7900E+00
 8.0000E+05 2.8200E+00
 9.0000E+05 2.1934E+00
 1.0000E+06 1.7650E+00
 1.0220E+06 1.6890E+00 1.0000E-35
 1.2500E+06 1.1390E+00 6.0720E-02
 1.5000E+06 8.1360E-01 2.8070E-01
 1.7500E+06 6.1984E-01 5.8036E-01
 2.0000E+06 4.9390E-01 9.1020E-01
 2.0440E+06 4.7630E-01 9.6950E-01
 2.5000E+06 3.4424E-01 1.5766E+00
 3.0000E+06 2.6050E-01 2.2045E+00
 3.5000E+06 2.0778E-01 2.7844E+00
 4.0000E+06 1.7190E-01 3.3202E+00
 4.5000E+06 1.4608E-01 3.8172E+00
 5.0000E+06 1.2670E-01 4.2783E+00
 6.0000E+06 9.9720E-02 5.1051E+00
 7.0000E+06 8.1960E-02 5.8378E+00
 8.0000E+06 6.9430E-02 6.4962E+00
 9.0000E+06 6.0150E-02 7.0952E+00
 1.0000E+07 5.3020E-02 7.6446E+00
 1.1000E+07 4.7370E-02 8.1526E+00
 1.2000E+07 4.2790E-02 8.6240E+00
 1.3000E+07 3.9010E-02 9.0639E+00
 1.4000E+07 3.5840E-02 9.4714E+00
 1.5000E+07 3.3130E-02 9.8505E+00
 1.6000E+07 3.0810E-02 1.0198E+01
 1.8000E+07 2.7000E-02 1.0841E+01
 2.0000E+07 2.4030E-02 1.1412E+01
 2.2000E+07 2.1640E-02 1.1923E+01
 2.4000E+07 1.9680E-02 1.2392E+01
 2.6000E+07 1.8050E-02 1.2821E+01
 2.8000E+07 1.6660E-02 1.3219E+01
 3.0000E+07 1.5480E-02 1.3577E+01
 3.5000E+07 1.3136E-02 1.4373E+01
 4.0000E+07 1.1400E-02 1.5058E+01
 4.5000E+07 1.0074E-02 1.5643E+01
 5.0000E+07 9.0260E-03 1.6151E+01
 6.0000E+07 7.4670E-03 1.7000E+01
 7.0000E+07 6.3671E-03 1.7686E+01
 8.0000E+07 5.5500E-03 1.8258E+01
 9.0000E+07 4.9186E-03 1.8743E+01
 1.0000E+08 4.4160E-03 1.9158E+01
 1.2500E+08 3.5168E-03 1.9970E+01
 1.5000E+08 2.9220E-03 2.0572E+01
 1.7500E+08 2.4997E-03 2.1043E+01
 2.0000E+08 2.1840E-03 2.1423E+01
 2.5000E+08 1.7428E-03 2.1995E+01
 3.0000E+08 1.4500E-03 2.2408E+01
 3.5000E+08 1.2419E-03 2.2723E+01
